NYU/GRUMMAN K-1 AIRFOIL
   0.8110533E-01 -0.3913801E-01
   0.8862902E-01 -0.4047328E-01
   0.9658357E-01 -0.4174976E-01
   0.1049796     -0.4296493E-01
   0.1138143     -0.4411829E-01
   0.1230663     -0.4521233E-01
   0.1326902     -0.4625344E-01
   0.1426177     -0.4724444E-01
   0.1527693     -0.4817434E-01
   0.1630648     -0.4903269E-01
   0.1734329     -0.4981236E-01
   0.1838188     -0.5050963E-01
   0.1941885     -0.5112367E-01
   0.2045298     -0.5165572E-01
   0.2148517     -0.5210833E-01
   0.2251746     -0.5248484E-01
   0.2355175     -0.5278825E-01
   0.2458958     -0.5302099E-01
   0.2563215     -0.5318504E-01
   0.2668029     -0.5328209E-01
   0.2773448     -0.5331367E-01
   0.2879477     -0.5328128E-01
   0.2986079     -0.5318655E-01
   0.3093168     -0.5303131E-01
   0.3200623     -0.5281660E-01
   0.3308319     -0.5254246E-01
   0.3416150     -0.5220899E-01
   0.3524029     -0.5181650E-01
   0.3631885     -0.5136537E-01
   0.3739668     -0.5085605E-01
   0.3847349     -0.5028897E-01
   0.3954915     -0.4966450E-01
   0.4062376     -0.4898292E-01
   0.4169760     -0.4824434E-01
   0.4277107     -0.4744925E-01
   0.4384464     -0.4659848E-01
   0.4491871     -0.4569283E-01
   0.4599367     -0.4473302E-01
   0.4706991     -0.4371975E-01
   0.4814776     -0.4265365E-01
   0.4922755     -0.4153533E-01
   0.5030959     -0.4036537E-01
   0.5139416     -0.3914434E-01
   0.5248152     -0.3787281E-01
   0.5357192     -0.3655159E-01
   0.5466552     -0.3518198E-01
   0.5576238     -0.3376544E-01
   0.5686242     -0.3230367E-01
   0.5796545     -0.3079858E-01
   0.5907113     -0.2925233E-01
   0.6017897     -0.2766739E-01
   0.6128837     -0.2604652E-01
   0.6239855     -0.2439280E-01
   0.6350861     -0.2270962E-01
   0.6461754     -0.2100239E-01
   0.6572435     -0.1928217E-01
   0.6682802     -0.1756120E-01
   0.6792750     -0.1585159E-01
   0.6902174     -0.1416519E-01
   0.7010970     -0.1251350E-01
   0.7119035     -0.1090750E-01
   0.7226268     -0.9357562E-02
   0.7332575     -0.7873332E-02
   0.7437864     -0.6463668E-02
   0.7542053     -0.5136105E-02
   0.7645085     -0.3894216E-02
   0.7746977     -0.2739183E-02
   0.7847812     -0.1671293E-02
   0.7947733     -0.6903329E-03
   0.8046933      0.2040827E-03
   0.8145653      0.1012220E-02
   0.8244181      0.1733965E-02
   0.8342856      0.2368565E-02
   0.8442083      0.2914340E-02
   0.8542338      0.3369064E-02
   0.8644032      0.3732044E-02
   0.8747330      0.4001566E-02
   0.8852070      0.4174984E-02
   0.8957697      0.4250251E-02
   0.9063236      0.4227738E-02
   0.9167365      0.4111903E-02
   0.9268609      0.3912057E-02
   0.9365608      0.3641641E-02
   0.9457359      0.3315928E-02
   0.9543390      0.2948891E-02
   0.9623701      0.2552374E-02
   0.9698580      0.2135761E-02
   0.9768454      0.1706127E-02
   0.9833793      0.1268651E-02
   0.9895058      0.8270562E-03
   0.9952679      0.3839931E-03
    1.000000       0.000000    
