NASA/LANGLEY LS(1)-0417 (GA(W)-1) AIRFOIL
   0.5309894E-01 -0.3665850E-01
   0.5712134E-01 -0.3771709E-01
   0.6143913E-01 -0.3880444E-01
   0.6607601E-01 -0.3993083E-01
   0.7105370E-01 -0.4109622E-01
   0.7639036E-01 -0.4229582E-01
   0.8209880E-01 -0.4352253E-01
   0.8818695E-01 -0.4476726E-01
   0.9466192E-01 -0.4601990E-01
   0.1015390     -0.4727131E-01
   0.1088458     -0.4851665E-01
   0.1166101     -0.4975284E-01
   0.1248539     -0.5097659E-01
   0.1335893     -0.5218456E-01
   0.1428137     -0.5337384E-01
   0.1525051     -0.5454245E-01
   0.1626212     -0.5568475E-01
   0.1731040     -0.5678765E-01
   0.1838862     -0.5783836E-01
   0.1949009     -0.5882633E-01
   0.2060916     -0.5974405E-01
   0.2174220     -0.6058726E-01
   0.2288805     -0.6135473E-01
   0.2404705     -0.6204731E-01
   0.2521933     -0.6266608E-01
   0.2640464     -0.6321214E-01
   0.2760227     -0.6368669E-01
   0.2881097     -0.6409115E-01
   0.3002893     -0.6442721E-01
   0.3125394     -0.6469552E-01
   0.3248406     -0.6489587E-01
   0.3371777     -0.6502848E-01
   0.3495409     -0.6509394E-01
   0.3619255     -0.6509304E-01
   0.3743326     -0.6502662E-01
   0.3867678     -0.6489537E-01
   0.3992339     -0.6469960E-01
   0.4117241     -0.6443979E-01
   0.4242216     -0.6411681E-01
   0.4366997     -0.6373221E-01
   0.4491221     -0.6328845E-01
   0.4614450     -0.6278803E-01
   0.4736274     -0.6222655E-01
   0.4856459     -0.6159621E-01
   0.4974958     -0.6088944E-01
   0.5091877     -0.6009851E-01
   0.5207445     -0.5921508E-01
   0.5322000     -0.5822968E-01
   0.5435955     -0.5713609E-01
   0.5549715     -0.5593419E-01
   0.5663638     -0.5462349E-01
   0.5778043     -0.5320263E-01
   0.5893225     -0.5166954E-01
   0.6009449     -0.5002160E-01
   0.6126962     -0.4825648E-01
   0.6245992     -0.4637652E-01
   0.6366731     -0.4438682E-01
   0.6489312     -0.4229403E-01
   0.6613793     -0.4010704E-01
   0.6740141     -0.3783760E-01
   0.6868205     -0.3550085E-01
   0.6997700     -0.3311246E-01
   0.7128214     -0.3068741E-01
   0.7259219     -0.2824327E-01
   0.7390082     -0.2579990E-01
   0.7520097     -0.2337847E-01
   0.7648530     -0.2100029E-01
   0.7774680     -0.1868786E-01
   0.7898040     -0.1646712E-01
   0.8018367     -0.1435801E-01
   0.8135630     -0.1237373E-01
   0.8249947     -0.1052242E-01
   0.8361538     -0.8808730E-02
   0.8470682     -0.7234997E-02
   0.8577624     -0.5802357E-02
   0.8682447     -0.4512843E-02
   0.8785099     -0.3369193E-02
   0.8885426     -0.2373718E-02
   0.8983220     -0.1527404E-02
   0.9078252     -0.8293679E-03
   0.9170303     -0.2815934E-03
   0.9259258      0.1087711E-03
   0.9345143      0.3379541E-03
   0.9428079      0.4050234E-03
   0.9508240      0.3106634E-03
   0.9585829      0.5629693E-04
   0.9661063     -0.3554034E-03
   0.9734160     -0.9148715E-03
   0.9805319     -0.1611064E-02
   0.9874706     -0.2434483E-02
   0.9942468     -0.3376898E-02
    1.000000     -0.4284677E-02
