SIKORSKY SC2110 AIRFOIL
   0.1415048     -0.2376029E-01
   0.1511044     -0.2419723E-01
   0.1611360     -0.2467593E-01
   0.1709958     -0.2516799E-01
   0.1806648     -0.2566631E-01
   0.1902662     -0.2617176E-01
   0.1998921     -0.2668425E-01
   0.2096125     -0.2720269E-01
   0.2194787     -0.2772470E-01
   0.2295181     -0.2824611E-01
   0.2395468     -0.2875166E-01
   0.2494442     -0.2923087E-01
   0.2592574     -0.2968520E-01
   0.2690256     -0.3011645E-01
   0.2787798     -0.3052575E-01
   0.2885436     -0.3091368E-01
   0.2983346     -0.3128038E-01
   0.3081640     -0.3162560E-01
   0.3180366     -0.3194876E-01
   0.3279504     -0.3224903E-01
   0.3378967     -0.3252543E-01
   0.3478637     -0.3277711E-01
   0.3578409     -0.3300338E-01
   0.3678195     -0.3320372E-01
   0.3777926     -0.3337771E-01
   0.3877550     -0.3352503E-01
   0.3977035     -0.3364545E-01
   0.4076368     -0.3373879E-01
   0.4175553     -0.3380487E-01
   0.4274611     -0.3384352E-01
   0.4373567     -0.3385444E-01
   0.4472444     -0.3383730E-01
   0.4571266     -0.3379173E-01
   0.4670053     -0.3371734E-01
   0.4768825     -0.3361373E-01
   0.4867600     -0.3348047E-01
   0.4966394     -0.3331709E-01
   0.5065222     -0.3312313E-01
   0.5164098     -0.3289848E-01
   0.5263033     -0.3264366E-01
   0.5362032     -0.3235929E-01
   0.5461096     -0.3204598E-01
   0.5560221     -0.3170436E-01
   0.5659398     -0.3133510E-01
   0.5758614     -0.3093890E-01
   0.5857848     -0.3051648E-01
   0.5957078     -0.3006863E-01
   0.6056277     -0.2959591E-01
   0.6155427     -0.2909862E-01
   0.6254522     -0.2857698E-01
   0.6353568     -0.2803117E-01
   0.6452583     -0.2746129E-01
   0.6551595     -0.2686733E-01
   0.6650646     -0.2624920E-01
   0.6749788     -0.2560667E-01
   0.6849087     -0.2493946E-01
   0.6948613     -0.2424817E-01
   0.7048414     -0.2353435E-01
   0.7148511     -0.2279976E-01
   0.7248891     -0.2204643E-01
   0.7349513     -0.2127670E-01
   0.7450302     -0.2049318E-01
   0.7551149     -0.1969883E-01
   0.7651911     -0.1889695E-01
   0.7752419     -0.1809074E-01
   0.7852509     -0.1728066E-01
   0.7952082     -0.1646533E-01
   0.8051116     -0.1564285E-01
   0.8149652     -0.1481082E-01
   0.8247798     -0.1396633E-01
   0.8345722     -0.1310592E-01
   0.8443649     -0.1222549E-01
   0.8541873     -0.1132013E-01
   0.8640758     -0.1038490E-01
   0.8740646     -0.9423777E-02
   0.8841385     -0.8450833E-02
   0.8941531     -0.7493126E-02
   0.9041314     -0.6561312E-02
   0.9141543     -0.5660872E-02
   0.9241843     -0.4808494E-02
   0.9339418     -0.4038406E-02
   0.9433050     -0.3365447E-02
   0.9521880     -0.2795279E-02
   0.9605469     -0.2321237E-02
   0.9683785     -0.1931997E-02
   0.9757054     -0.1615854E-02
   0.9825640     -0.1361936E-02
   0.9889951     -0.1160702E-02
   0.9950400     -0.1004047E-02
    1.000000     -0.8990000E-03
